address,latitude,longitude,rating,distance,price,name,store_id
179 Saint-Paul Rue O,45.49996471,-73.55615437,8.5,345,0,Le Petit Dep,not available
200 Notre-Dame Rue O,45.49996471,-73.55615437,8.3,432,1,Tommy,not available
1 Saint-Paul Rue O,45.49996471,-73.55615437,8.3,635,2,Modavie,not available
1006 Saint-Laurent Blvd,45.49996471,-73.55615437,8.3,912,2,Nouilles de Lan Zhou,not available
3 Saint-Paul Rue E,45.49996471,-73.55615437,8.3,674,2,Creperie Chez Suzette,not available
300 Rue de la Montagne,45.49996471,-73.55615437,8.2,991,1,Le Petit Dep,not available
39 Saint-Paul Rue E,45.49996471,-73.55615437,8.2,724,2,Vieux-Port Steakhouse,not available
426 Jacques-Cartier Pl,45.49996471,-73.55615437,8.2,900,4,Maggie Oakes,not available
468 McGill Rue,45.49996471,-73.55615437,8.2,246,2,Five Guys Burgers & Fries,1281
15 Rue de la Commune Ouest,45.49996471,-73.55615437,8.1,589,2,Lattuca Barbecue,not available
626 Marguerite d'Youville Rue,45.49996471,-73.55615437,8.1,162,3,Jellyfish Crudo+Charbon,not available
100 Peel Rue,45.49996471,-73.55615437,8.1,786,2,Zibo,not available
1375 St-Jean Baptiste Blvd,45.64141536,-73.49995673,6.0,289,1,KFC,not available
1220 St Jean Baptiste Blvd,45.64141536,-73.49995673,5.9,71,1,Tim Hortons,not available
1305 Saint-Jean-Baptiste Blvd,45.64141536,-73.49995673,0.0,211,2,Restaurant Thaï Mix Inc,not available
1400 Saint-Jean-Baptiste Blvd,45.64141536,-73.49995673,0.0,228,2,Bar Lanjeu,not available
1400 Saint Jean Baptiste Blvd,45.64141536,-73.49995673,0.0,343,1,Double Pizza,not available
1465 Saint Jean- Baptiste Blvd,45.64141536,-73.49995673,0.0,397,2,Casse-Croûte Notre-Dame,not available
11906 Notre Dame Rue E,45.64141536,-73.49995673,0.0,766,2,Fuzion d'Asie,not available
11563 Notre Dame E,45.64141536,-73.49995673,0.0,944,1,Les Gateries,not available
1301 Saint-Jean-Baptiste Blvd,45.64141536,-73.49995673,0.0,199,0,Restaurant Tee Pee Enr,not available
1300 Saint-Jean-Baptiste Blvd,45.64141536,-73.49995673,0.0,307,0,La Cremiere Pat,not available
1441 Saint Jean Baptiste Boule,45.64141536,-73.49995673,0.0,343,0,Champion 2 Pour 1 Pizza,not available
52-C Rue de la Gauchetière O,45.64141536,-73.49995673,0.0,418,0,Chatime,not available
1574 Saint-Jean-Baptiste Blvd,45.64141536,-73.49995673,0.0,462,0,Resto Indian,not available
1575 Saint-Jean-Baptiste Blvd,45.64141536,-73.49995673,0.0,492,0,Domino's Pizza,10730
11908 Notre-Dame Rue E,45.64141536,-73.49995673,0.0,758,0,Bar Sportif la 8,not available
11859 Notre-Dame Rue E,45.64141536,-73.49995673,0.0,770,0,Studio Sexe,not available
11851 Notre-Dame Rue E,45.64141536,-73.49995673,0.0,770,0,Vincent Sous-Marins,not available
11934 Notre Dame Rue E,45.64141536,-73.49995673,0.0,788,0,Champion 2 Pour 1 Pizza,not available
11595 Notre-Dame Rue E,45.64141536,-73.49995673,0.0,944,0,Crème-O-Bec Notredame,not available
11561 Notre-Dame Rue E,45.64141536,-73.49995673,0.0,967,0,Friteries Montreal Inc,not available
3180 Fleury Rue E,45.58328788,-73.63276362,6.8,982,1,Chez Ma Tante,not available
10400 Pie-Ix Blvd,45.58328788,-73.63276362,6.3,400,1,Pizza Hut,R29606
10333 Pie-Ix Blvd,45.58328788,-73.63276362,6.3,359,1,McDonald's,5464
10433 Pie-Ix Blvd,45.58328788,-73.63276362,6.2,471,1,Tim Hortons,not available
10495 Pie-Ix Blvd,45.58328788,-73.63276362,6.1,525,2,Rôtisserie St-Hubert,100088
10490 Pie I X Blvd,45.58328788,-73.63276362,0.0,467,1,Restaurant le Petit Quebec,not available
10 550 Blvd Pie Ix,45.58328788,-73.63276362,0.0,547,3,Benny&Co,BC_24
3322 Fleury Rue E,45.58328788,-73.63276362,0.0,823,1,Boulangerie Pâtisserie Montebello Inc,not available
9700 Saint-Michel Blvd,45.58328788,-73.63276362,0.0,868,2,Osteria Pranzo,not available
10025 Ave de London,45.58328788,-73.63276362,0.0,142,0,Cafe Espresso Lino,not available
10181 Pie Ix Blvd N,45.58328788,-73.63276362,0.0,268,0,Cabaret Chez Mado,not available
3640 Sabrevois Rue,45.58328788,-73.63276362,0.0,377,0,Café Moka d'Oro Inc,not available
3705 Fleury Rue E,45.58328788,-73.63276362,0.0,410,0,Vida Sushi,not available
3656 Fleury Rue E,45.58328788,-73.63276362,0.0,449,0,Cicek Pâtisserie,not available
10567 Pie I X Blvd,45.58328788,-73.63276362,0.0,530,0,Bob Delicatessen Restaurant,not available
10550 Pie Ix Blvd,45.58328788,-73.63276362,0.0,530,0,Benny&Co,not available
10567 Pie Ix Blvd,45.58328788,-73.63276362,0.0,531,0,Deli-Forest Restaurant,not available
10669 Pie-Ix Blvd,45.58328788,-73.63276362,0.0,543,0,Bar Pot de Chance,not available
4132 Forest Rue,45.58328788,-73.63276362,0.0,548,0,Super Prix,not available
10660 Pie-Ix Blvd,45.58328788,-73.63276362,0.0,663,0,Phò Hòa Long,not available
3451 Fleury Rue E,45.58328788,-73.63276362,0.0,681,0,B Burger,not available
9222 Pie Ix Blvd,45.58328788,-73.63276362,0.0,796,0,Chez Tommy Resto Bar,not available
3650 Monselet Rue,45.58328788,-73.63276362,0.0,861,0,Ouyoun Baghdad Resto,not available
9482 Saint-Michel Blvd,45.58328788,-73.63276362,0.0,924,0,GrillnGo,not available
9143 Pie I X Blvd,45.58328788,-73.63276362,0.0,942,0,Restaurant Nouveau Felix,not available
9186 25e Ave,45.58328788,-73.63276362,0.0,944,0,Que Taco Con Queso,not available
3163 Fleury Rue E,45.58328788,-73.63276362,0.0,968,0,Brasserie Chomar Ltée,not available
3155 Fleury Rue E,45.58328788,-73.63276362,0.0,969,0,L'oudaya Cafe Restaurant,not available
10380 Saint-Michel Blvd,45.58328788,-73.63276362,0.0,982,0,Restorant Costa Berde Inc,not available
1266 Ave du Mont-Royal Est,45.53163404,-73.56824577,8.9,778,1,Point G,not available
1700 Ontario Rue E,45.53163404,-73.56824577,8.9,933,1,La Fabrique Arhoma,not available
1810 Ave du MONT-ROYAL Est,45.53163404,-73.56824577,8.8,502,1,Mr. Puffs,not available
1127 Ave du Mont-Royal Est,45.53163404,-73.56824577,8.7,912,1,St-Viateur Bagel & Cafe,not available
951 Rachel Rue E,45.53163404,-73.56824577,8.6,924,0,Pub Pit Caribou,not available
2407 Ave du Mont-Royal Est,45.53163404,-73.56824577,8.6,734,2,Boswell Brasserie Artisanale,not available
994 Rachel Rue E,45.53163404,-73.56824577,8.5,865,1,La Banquise,not available
4720 Marquette Rue,45.53163404,-73.56824577,8.4,850,3,Maison Publique,not available
2296 Ave du Mont Royal Est,45.53163404,-73.56824577,8.2,653,1,Café des Bois,not available
1576 Ave du Mont-Royal Est,45.53163404,-73.56824577,8.2,581,2,L'Artisan Piadineria,not available
4710 rue de Lanaudière,45.53163404,-73.56824577,8.2,954,3,Le Chien Fumant,not available
1690 Ontario Rue E,45.53163404,-73.56824577,7.9,957,4,Au Petit Extra,not available
901 Rachel Rue E,45.53163404,-73.56824577,7.6,994,2,Fenêtre Sur Kaboul,not available
1652 Ontario Rue E,45.53163404,-73.56824577,7.3,965,1,Dame Tartine Déjeuner et Dîner,not available
2017 Ave du Mont-Royal Est,45.53163404,-73.56824577,7.2,499,1,L'Oeufrier,not available
1875 Ave du Mont-Royal Est,45.53163404,-73.56824577,7.1,497,2,Le Terminal,not available
1851 Ontario Rue E,45.53163404,-73.56824577,7.0,919,2,A Quinta,not available
1828 Ave du Mont-Royal Est,45.53163404,-73.56824577,6.9,497,2,Café Asia,not available
933 Rachel Rue E,45.53163404,-73.56824577,6.9,949,2,Crêperie Bretonne Ty-Breiz,not available
2112 Ave du Mont-Royal Est,45.53163404,-73.56824577,6.6,520,2,Verre Bouteille,not available
1045 Ave du Mont-Royal Est,45.53163404,-73.56824577,6.5,956,2,Brasserie Chez Baptiste,not available
1648 Ave du Mont-Royal Est,45.53163404,-73.56824577,6.4,529,1,Second Cup,not available
1148 Ave du Mont-Royal Est,45.53163404,-73.56824577,6.1,873,3,Candi Bar,not available
1251 Ave Mont-Royal Est,45.53163404,-73.56824577,5.9,743,2,Copper Branch,not available
2010 Papineau Ave,45.53163404,-73.56824577,4.9,911,1,McDonald's,23293
1846 Ave du Mont-Royal E,45.53163404,-73.56824577,0.0,487,1,G&G Patisserie Gourmande,not available
1856 Ave du Mont-Royal Est,45.53163404,-73.56824577,0.0,497,1,Pizza Mega,not available
1351 Rachel Rue E,45.53163404,-73.56824577,0.0,498,1,Les Tropiques,not available
2101 Ave du Mont-Royal E,45.53163404,-73.56824577,0.0,517,1,Double Pizza,not available
1592 Ave du Mont-Royal E,45.53163404,-73.56824577,0.0,547,1,Boulangerie Ô Petit Paris,not available
4526 Papineau Ave,45.53163404,-73.56824577,0.0,570,1,Café Venelle,not available
1550 Mont-Royal Ave E,45.53163404,-73.56824577,0.0,581,2,Les Enfants du Rock MTL,not available
2201 Ave du Mont-Royal Est,45.53163404,-73.56824577,0.0,583,2,Jono Bar,not available
2223 Mont Royal E,45.53163404,-73.56824577,0.0,604,2,Haruko Sushi,not available
1361 Ave du Mont-Royal E,45.53163404,-73.56824577,0.0,693,2,Le Uptown,not available
3180 Fleury Rue E,45.57833185,-73.655954,6.8,933,1,Chez Ma Tante,not available
3250 Henri-Bourassa Blvd E,45.57833185,-73.655954,6.4,810,1,Subway,29728
10897 rue du Pont,45.57833185,-73.655954,6.2,561,1,Bistro des Moulins,not available
2145 Gouin Blvd E,45.57833185,-73.655954,0.0,412,1,Le Pressoir du Sault,not available
2103 Gouin Blvd E,45.57833185,-73.655954,0.0,467,1,Racer Café,not available
2481 Fleury Rue E,45.57833185,-73.655954,0.0,717,2,Gourmet d'Asie,not available
2343 Fleury Rue E,45.57833185,-73.655954,0.0,732,2,Sushi Fleury,not available
2237 Fleury Rue E,45.57833185,-73.655954,0.0,742,2,Le Jardin des Puits,not available
2595 Fleury Rue E,45.57833185,-73.655954,0.0,747,1,Domino's Pizza,10699
6491 Beaubien Rue E,45.57833185,-73.655954,0.0,785,2,Le Nouveau Paragon,not available
2201 Fleury Rue E,45.57833185,-73.655954,0.0,786,1,Les Deux Copains,not available
2070A Fleury Rue E,45.57833185,-73.655954,0.0,893,1,Bar Brewskis,not available
2070 Fleury E,45.57833185,-73.655954,0.0,916,1,Bar Laitier,not available
2050 Fleury Rue E,45.57833185,-73.655954,0.0,922,2,Restaurant la Piccola,not available
Desserte Sud Aut 440 Ouest,45.57833185,-73.655954,0.0,981,1,Broadway Cheesecake Co,not available
2545 Henri-Bourassa Blvd E,45.57833185,-73.655954,0.0,196,0,Saveur Madou,not available
2575 Henri-Bourassa Blvd E,45.57833185,-73.655954,0.0,226,0,C Carvelis,not available
2827 Henri-Bourassa Blvd E,45.57833185,-73.655954,0.0,440,0,Cafe Versace,not available
10580 Vianney Ave,45.57833185,-73.655954,0.0,461,0,Yuukai,not available
2476 Fleury Rue E,45.57833185,-73.655954,0.0,704,0,Pizza Resto Charito,not available
2440 Fleury Rue E,45.57833185,-73.655954,0.0,743,0,Bar Rosso Nero,not available
2260 Fleury Rue E,45.57833185,-73.655954,0.0,777,0,Resto-Pizzeria DZ Taouk,not available
3251 Henri-Bourassa Blvd E,45.57833185,-73.655954,0.0,795,0,Nouveau Paragon II,not available
2179 Fleury Rue E,45.57833185,-73.655954,0.0,799,0,Resto-Bar Gelbison,not available
1905 Henri-Bourassa Blvd E,45.57833185,-73.655954,0.0,808,0,Boucherie et Grillades Atlas,not available
2151 Fleury Rue E,45.57833185,-73.655954,0.0,821,0,Pasta Pizza,not available
2895 Fleury Rue E,45.57833185,-73.655954,0.0,858,0,Romcaffe Trattoria Gt,not available
2905 Fleury Rue E,45.57833185,-73.655954,0.0,875,0,Maison du Cafe Terrasse Royal,not available
10380 Saint-Michel Blvd,45.57833185,-73.655954,0.0,910,0,Restorant Costa Berde Inc,not available
3155 Fleury Rue E,45.57833185,-73.655954,0.0,931,0,L'oudaya Cafe Restaurant,not available
3163 Fleury Rue E,45.57833185,-73.655954,0.0,934,0,Brasserie Chomar Ltée,not available
12820 Notre Dame Rue E,45.64954588,-73.49191546,0.0,315,0,Bistro Jardin,not available
52-C Rue de la Gauchetière O,45.64954588,-73.49191546,0.0,682,0,Chatime,not available
12700 Rue de Montigny,45.64954588,-73.49191546,0.0,814,0,Karaoke Maniac,not available
1329 Suite,45.64954588,-73.49191546,0.0,818,0,Restaurant Tabla,not available
1431 Saint-Laurent Blvd,45.50629457,-73.57282698,9.4,778,2,Cadet,not available
1595 Saint-Laurent Blvd,45.50629457,-73.57282698,9.3,753,3,Bouillon Bilk,not available
705 Sainte-Catherine Rue O,45.50629457,-73.57282698,9.1,407,2,Time Out Market Montréal,not available
1067 Rue de Bleury,45.50629457,-73.57282698,9.1,781,1,La Finca café & bureau,not available
1206 Stanley Rue,45.50629457,-73.57282698,9.0,870,2,Melk Bar a Café,not available
19 Prince-Arthur Rue O,45.50629457,-73.57282698,9.0,808,1,Café Nocturne,not available
1106B Saint Laurent Blvd,45.50629457,-73.57282698,9.0,937,3,Bar le Mal Nécessaire,not available
1250 Rue de Bleury,45.50629457,-73.57282698,8.6,501,2,Nyks Bistro Pub,not available
1116 Sainte-Catherine Rue O,45.50629457,-73.57282698,8.6,728,2,Reuben's Deli,not available
73 Prince Arthur Rue E,45.50629457,-73.57282698,8.5,944,1,Arepera,not available
2175 rue de la Montagne,45.50629457,-73.57282698,8.5,853,3,Bar Cloakroom,not available
1224 Drummond Rue,45.50629457,-73.57282698,8.3,910,2,Restaurant Medusa,not available
3600 Saint-Laurent Blvd,45.50629457,-73.57282698,8.2,839,2,Juliette et Chocolat,not available
51 Sherbrooke Rue O,45.50629457,-73.57282698,8.2,659,1,Café OSMO,not available
2020 Crescent Rue,45.50629457,-73.57282698,8.2,1008,1,Restaurant Boustan,not available
245 Sherbrooke Rue O,45.50629457,-73.57282698,8.2,396,1,Benelux,not available
150 St Catherine Rue W,45.50629457,-73.57282698,8.2,601,2,La Cage,LC_08
3515 Saint-Laurent Blvd,45.50629457,-73.57282698,8.2,793,2,McKibbin's Irish Pub,not available
1472 Peel Rue,45.50629457,-73.57282698,8.2,641,2,Cafe Vasco Da Gama,not available
1579 Saint-Laurent Blvd,45.50629457,-73.57282698,8.1,744,0,Bar Pamplemousse,not available
1250 Robert-Bourassa Blvd,45.50629457,-73.57282698,8.1,482,2,Le East,not available
1080 Rue de Bleury,45.50629457,-73.57282698,8.0,698,2,Chifa,not available
732 Sainte-Catherine Rue O,45.50629457,-73.57282698,8.0,481,2,Les 3 Brasseurs,not available
1018 Saint-Urbain Rue,45.50629457,-73.57282698,7.9,962,2,Noodle Factory,not available
20 Prince-Arthur Rue O,45.50629457,-73.57282698,7.8,809,2,Ye Olde Orchard Pub & Grill,not available
1221 Rene-Levesque Blvd O,45.50629457,-73.57282698,7.7,984,2,Bier Markt,4862
360 Saint-Antoine Rue O,45.50629457,-73.57282698,7.7,1006,2,Sarah B. Bar Absinthe,not available
224 Milton Rue,45.50629457,-73.57282698,7.7,457,2,Mae Sri Comptoir Thai,not available
1198 Sainte-Catherine Rue O,45.50629457,-73.57282698,7.7,826,1,Mister Steer Restaurant,not available
1 Ville-Marie Pl,45.50629457,-73.57282698,7.7,614,3,Les Enfants Terribles,not available
1249 Metcalfe Rue,45.50629457,-73.57282698,7.6,652,2,Dunn's Famous,not available
1230 Blvd de Maisonneuve Ouest,45.50629457,-73.57282698,7.6,806,4,Le Pois Penché,not available
1210 Peel Rue,45.50629457,-73.57282698,7.5,742,1,McLean's Pub,not available
1251 McGill College Ave,45.50629457,-73.57282698,7.5,527,2,Enoteca Monza Pizzeria Moderna,not available
1111 Saint-Urbain Rue,45.50629457,-73.57282698,7.5,896,2,Maison Kam Fung,not available
1272 Sainte-Catherine Rue E,45.52189428,-73.55725059,9.0,332,2,Bar Renard,not available
1700 Ontario Rue E,45.52189428,-73.55725059,8.9,473,1,La Fabrique Arhoma,not available
301 Emery Rue,45.52189428,-73.55725059,8.6,995,1,Café Saint-Henri Quartier Latin,not available
2021 Saint-Denis Rue,45.52189428,-73.55725059,8.6,907,3,Le 4e Mur,not available
1579 Saint-Denis Rue,45.52189428,-73.55725059,8.6,892,1,Vua Sandwichs,not available
1310 Blvd de Maisonneuve Est,45.52189428,-73.55725059,8.5,211,1,Bistro le Passe Compose,not available
1112 Blvd de Maisonneuve Est,45.52189428,-73.55725059,8.5,404,3,O'Thym,not available
1749 Saint-Denis Rue,45.52189428,-73.55725059,8.4,891,2,Le Saint Bock,not available
1668 Saint-Denis Rue,45.52189428,-73.55725059,8.3,898,2,Pizzeria Dei Compari,not available
1301 Sainte-Catherine Rue E,45.52189428,-73.55725059,8.3,303,2,Starbucks,830
1567 Saint-Denis Rue,45.52189428,-73.55725059,8.2,899,3,Saint-Houblon,not available
1115 Sainte-Catherine Rue E,45.52189428,-73.55725059,8.1,471,2,Cabaret Mado,not available
1633 Saint-Denis Rue,45.52189428,-73.55725059,8.1,885,2,Omnivore,not available
1212 Blvd de Maisonneuve Est,45.52189428,-73.55725059,8.0,301,0,En Couleur,not available
2049 Saint-Denis Rue,45.52189428,-73.55725059,7.9,918,2,Brasserie Artisanale l'Amère a Boire Inc,not available
1615 Saint-Denis Rue,45.52189428,-73.55725059,7.9,878,2,Juliette et Chocolat,not available
1649 Saint-Denis Rue,45.52189428,-73.55725059,7.9,885,2,Pub l'Ile Noire,not available
1690 Ontario Rue E,45.52189428,-73.55725059,7.9,442,4,Au Petit Extra,not available
1315 Sainte-Catherine Rue E,45.52189428,-73.55725059,7.9,298,2,Bar l'aigle Noir,not available
1365 Ontario Rue E,45.52189428,-73.55725059,7.9,338,2,Poutineville,not available
1710 Saint-Denis Rue,45.52189428,-73.55725059,7.8,900,2,Frite Alors,not available
921 Sainte-Catherine Rue E,45.52189428,-73.55725059,7.8,571,1,La graine brûlée,not available
1030 Cherrier Rue,45.52189428,-73.55725059,7.7,724,1,Bistro Tôt ou Tard,not available
1627 Saint-Denis Rue,45.52189428,-73.55725059,7.7,895,0,Bistro a Jojo,not available
1812 Sainte-Catherine Rue E,45.52189428,-73.55725059,7.5,392,2,Bar le Stud,not available
2080A Saint-Denis Rue,45.52189428,-73.55725059,7.5,934,2,Café Gitana,not available
3575 Berri Rue,45.52189428,-73.55725059,7.5,927,1,Patisserie St Louis de France,not available
505 Sainte-Catherine Rue E,45.52189428,-73.55725059,7.4,801,1,Café Van Houtte,not available
2308 Ontario Rue E,45.52189428,-73.55725059,7.4,996,1,Crèmerie Confiserie le Gourmandin,not available
1111 Sainte-Catherine Rue E,45.52189428,-73.55725059,7.3,458,3,Campus,not available
1228 Saint-Denis Rue,45.52189428,-73.55725059,7.3,988,1,Restaurant Soupesoup,not available
1333 Sainte-Catherine Rue E,45.52189428,-73.55725059,7.3,284,2,Le Saloon Bistro Bar Inc,not available
1652 Ontario Rue E,45.52189428,-73.55725059,7.3,421,1,Dame Tartine Déjeuner et Dîner,not available
1658 Saint-Denis Rue,45.52189428,-73.55725059,7.3,909,2,Les 3 Brasseurs,not available
405 Sherbrooke Rue E,45.52189428,-73.55725059,7.2,921,2,Takumi Sushi,not available
1940 rue du Ctr,45.477923,-73.559038,9.0,566,2,Le Café Bloom,not available
1871 Rue du Ctr,45.477923,-73.559038,8.3,617,2,Knox Taverne,not available
760 Charlevoix Rue,45.477923,-73.559038,8.3,479,1,Paul Patates Frites,not available
1886 Rue du Ctr,45.477923,-73.559038,8.2,572,3,Milky Way Cocktail Bar,not available
1906 rue du Ctr,45.477923,-73.559038,8.1,587,2,Cuisine Masala,not available
1900 le Ber Rue,45.477923,-73.559038,8.0,591,2,Les Sans-Taverne,not available
1870 rue du Ctr,45.477923,-73.559038,8.0,593,2,Le Petit Sao,not available
2483 rue du Ctr,45.477923,-73.559038,7.6,735,1,Clarke Café,not available
2563 rue du Ctr,45.477923,-73.559038,6.4,800,1,Pizza Charlevoix,not available
2172 Saint Patrick Rue,45.477923,-73.559038,5.9,830,1,Brasserie Capri,not available
1187 Charlevoix Rue,45.477923,-73.559038,5.5,790,1,Patisseries Goplana,not available
2069 Wellington Rue,45.477923,-73.559038,0.0,38,1,Mollo,not available
801 Charlevoix Rue,45.477923,-73.559038,0.0,460,1,Connie Pizza,not available
2687 Wellington Rue,45.477923,-73.559038,0.0,567,2,Pub St Charles,not available
1900 Rue du Ctr,45.477923,-73.559038,0.0,572,2,Restaurant Boca Boa Grill,not available
1880 rue du Ctr,45.477923,-73.559038,0.0,578,1,Café Cantina,not available
2042 Center Rue,45.477923,-73.559038,0.0,583,1,Crèmerie du coin,not available
1886 Rue Ctr,45.477923,-73.559038,0.0,587,1,Fugazzi Pizza,not available
1889 Center,45.477923,-73.559038,0.0,591,1,Nower: naturally smoked meats,not available
1883 Rue du Ctr,45.477923,-73.559038,0.0,606,1,Café Ton Quartier,not available
1751 Richardson,45.477923,-73.559038,0.0,723,0,Les Grillades du Cedre - Nordelec,not available
2556 rue du Ctr,45.477923,-73.559038,0.0,768,2,Spice Bros,not available
2537 Rue du Ctr,45.477923,-73.559038,0.0,790,0,Station Berlin,not available
2567 Centre St,45.477923,-73.559038,0.0,803,2,LaChicRégal,not available
2567 rue du Ctr,45.477923,-73.559038,0.0,805,2,Taverne Regal,not available
2601 Rue Ctr,45.477923,-73.559038,0.0,818,2,Sep Lai,not available
1720 Saint Patrick Rue,45.477923,-73.559038,0.0,859,1,La Canting,not available
14 Prince Arthur Rue,45.477923,-73.559038,0.0,957,2,Au 14,not available
2035 Wellington Rue,45.477923,-73.559038,0.0,78,0,Wellington Ash,not available
2026 Wellington Rue,45.477923,-73.559038,0.0,96,0,Mama Express,not available
2251 Wellington Rue,45.477923,-73.559038,0.0,247,0,Alexander Resto,not available
2606 rue de Coleraine,45.477923,-73.559038,0.0,480,0,Paul Patate,not available
1900 rue Ctr,45.477923,-73.559038,0.0,571,0,Salle Amor Electrico,not available
1400 Saint Jean Baptiste Blvd,45.64000286,-73.49011302,6.3,879,1,Subway,not available
1220 St Jean Baptiste Blvd,45.64000286,-73.49011302,5.9,850,1,Tim Hortons,not available
11906 Notre Dame Rue E,45.64000286,-73.49011302,0.0,217,2,Fuzion d'Asie,not available
11563 Notre Dame E,45.64000286,-73.49011302,0.0,709,1,Les Gateries,not available
1305 Saint-Jean-Baptiste Blvd,45.64000286,-73.49011302,0.0,985,2,Restaurant Thaï Mix Inc,not available
11934 Notre Dame Rue E,45.64000286,-73.49011302,0.0,152,0,Champion 2 Pour 1 Pizza,not available
11908 Notre-Dame Rue E,45.64000286,-73.49011302,0.0,192,0,Bar Sportif la 8,not available
11859 Notre-Dame Rue E,45.64000286,-73.49011302,0.0,259,0,Studio Sexe,not available
11851 Notre-Dame Rue E,45.64000286,-73.49011302,0.0,267,0,Vincent Sous-Marins,not available
11595 Notre-Dame Rue E,45.64000286,-73.49011302,0.0,711,0,Crème-O-Bec Notredame,not available
11561 Notre-Dame Rue E,45.64000286,-73.49011302,0.0,744,0,Friteries Montreal Inc,not available
52-C Rue de la Gauchetière O,45.64000286,-73.49011302,0.0,762,0,Chatime,not available
1300 Saint-Jean-Baptiste Blvd,45.64000286,-73.49011302,0.0,902,0,Le Cocotier BBQ & Grill,not available
1301 Saint-Jean-Baptiste Blvd,45.64000286,-73.49011302,0.0,974,0,Restaurant Tee Pee Enr,not available
637 32e Ave,45.43656827,-73.70836973,0.0,859,0,Thai Express Lachine,not available
45 Mozart Ave O,45.53613489,-73.62258464,9.2,633,2,Marconi,not available
6840 Saint-Laurent Blvd,45.53613489,-73.62258464,9.1,748,1,Cafe Italia,not available
511 Villeray Rue,45.53613489,-73.62258464,9.1,598,2,Tapeo,not available
7032 Waverly Rue,45.53613489,-73.62258464,9.0,599,1,Dépanneur le Pick Up,not available
95 Jean-Talon Rue O,45.53613489,-73.62258464,8.8,373,0,Brasserie Harricana,not available
277 Dante Rue,45.53613489,-73.62258464,8.8,855,1,Pasticceria Alati-Caserta,not available
260 Pl du Marché du Nord,45.53613489,-73.62258464,8.7,663,1,Café Saint-Henri MJT,not available
6704 Clark Rue,45.53613489,-73.62258464,8.7,909,2,Dinette Triple Crown,not available
7129 Saint-Laurent Blvd,45.53613489,-73.62258464,8.6,449,2,Birra,not available
83 Saint-Zotique Rue E,45.53613489,-73.62258464,8.6,965,2,Épicerie Pumpui,not available
232 Jean-Talon Rue E,45.53613489,-73.62258464,8.6,518,1,Le Roi du Taco,not available
6956 Drolet Rue,45.53613489,-73.62258464,8.6,798,0,Chez Tousignant,not available
7349 Saint Hubert Rue,45.53613489,-73.62258464,8.5,834,1,Mr. Azteca,not available
8100 Saint-Denis Rue,45.53613489,-73.62258464,8.2,864,2,Etoh Brasserie,not available
654 Jean-Talon Rue O,45.53613489,-73.62258464,8.1,968,2,Restaurant Village Grecque Inc,not available
6827 St-Dominique Rue,45.53613489,-73.62258464,7.9,791,2,Pizzeria Gema,not available
405 Jarry Rue E,45.53613489,-73.62258464,7.9,891,1,Café Larue et Fils Inc,not available
189 Dante Rue,45.53613489,-73.62258464,7.9,806,1,Pizzeria Napoletana,not available
386 Beaumont Ave,45.53613489,-73.62258464,7.9,901,2,Denise,not available
6700 Saint-Laurent Blvd,45.53613489,-73.62258464,7.9,920,3,Saint-Houblon Petite-Italie,not available
48 Dante Rue,45.53613489,-73.62258464,7.8,786,2,Impasto,not available
300 Jarry Rue E,45.53613489,-73.62258464,7.8,812,2,Pho Ong Rau,not available
7335 Rue du Mile-End,45.53613489,-73.62258464,7.7,439,1,Café St-Henri HQ,not available
519 Faillon Rue E,45.53613489,-73.62258464,7.5,589,2,Daou Restaurant,not available
220 Villeray Rue,45.53613489,-73.62258464,7.4,379,2,Miss Villeray,not available
414 Jean-Talon Rue E,45.53613489,-73.62258464,7.3,693,1,Ligne Rouge Souvlaki,not available
679 Saint-Roch Rue,45.53613489,-73.62258464,7.2,986,2,Tripoli Restaurant,not available
414 Jean-Talon Rue O,45.53613489,-73.62258464,7.0,759,1,Pizza Pizza,310
431 Jean-Talon Rue O,45.53613489,-73.62258464,6.8,745,2,Restaurant Lyla,not available
184 Dante Rue,45.53613489,-73.62258464,6.7,818,1,Cafe Concad-Oro,not available
552 Jarry Rue E,45.53613489,-73.62258464,6.7,947,2,Taverne Jarry,not available
323 Jean-Talon Rue E,45.53613489,-73.62258464,6.6,555,1,Tim Hortons,not available
236 Pl du Marche du Nord,45.53613489,-73.62258464,6.6,640,1,Le Café du Marché,not available
7275 Saint Laurent Blvd,45.53613489,-73.62258464,4.8,260,1,McDonald's,7956
7016 Casgrain Ave,45.53613489,-73.62258464,0.0,531,0,Tortilleria Maya,not available
45 Mozart Ave O,45.5303513,-73.62439245,9.2,715,2,Marconi,not available
6840 Saint-Laurent Blvd,45.5303513,-73.62439245,9.1,842,1,Cafe Italia,not available
7032 Waverly Rue,45.5303513,-73.62439245,9.0,544,1,Dépanneur le Pick Up,not available
95 Jean-Talon Rue O,45.5303513,-73.62439245,8.8,543,0,Brasserie Harricana,not available
6704 Clark Rue,45.5303513,-73.62439245,8.7,891,2,Dinette Triple Crown,not available
7129 Saint-Laurent Blvd,45.5303513,-73.62439245,8.6,698,2,Birra,not available
1001 Jean-Talon Rue O,45.5303513,-73.62439245,8.6,645,2,Restaurant Bombay Mahal,not available
232 Jean-Talon Rue E,45.5303513,-73.62439245,8.6,940,1,Le Roi du Taco,not available
880 Jarry Rue O,45.5303513,-73.62439245,8.5,980,2,Malhi Sweets Indian Cuisine,not available
