store_id,latitude,longitude,address,rating,distance,review_count,name
f--PaSz7s58jdVpm0aqGOg,45.58284663,-73.54247645,7100 Est Sherbrooke,4.5,615.8053931,3,Harvey's
gUVHAV3tiM5wJSpzBMf8hQ,45.58284663,-73.54247645,6361 Rue Sherbrooke E,3.5,349.6538209,6,Le Gout De La Thailande
d_jIXqycK0BBH16CqvqX0g,45.58284663,-73.54247645,6666 Rue Sherbrooke E,3.5,37.63717182,8,Nouilles Etc
rFRhoF6AGX81r3EdzT-vXg,45.58284663,-73.54247645,5825 Rue Sherbrooke E,4,964.8336268,2,Griot Express
CX3q-i8X5jretJ0rPjZZIA,45.58284663,-73.54247645,5843 Rue Sherbrooke E,3,942.9838082,5,Sushi Chef
qhhJi92w1kjmAzmWhOmbqw,45.58284663,-73.54247645,6649 Rue de Marseille,3,278.1123587,12,Vincent Sous-Marins
ig3Ep3Yt2x6GWYqPUkBLIg,45.58284663,-73.54247645,3175 Av De Granby,4,143.3055233,1,Aurora Brasserie
BTBZ5Hla8QrYVuq9lpMdPw,45.58284663,-73.54247645,6060 Rue Sherbrooke E,4,637.9131135,1,Piri Piri
j3nbwxSGkpPqPEb-xwyUXw,45.58284663,-73.54247645,6361 Rue Sherbrooke E,4,349.6538209,1,Salut Asie
QetLZxr4D8Ky3c2VNL6bug,45.58284663,-73.54247645,6583 Rue Sherbrooke E,3,115.9201623,10,Pacini
U7by1vfecuy6qF8-F4F-MQ,45.58031455,-73.53531361,7066 Sherbrooke Rue E,4.5,870.8515122,7,Ronda Sushi
6p2cETsFrlX8ZUjLRUJJbA,45.58031455,-73.53531361,6780 Rue Sherbrooke E,4.5,690.463908,7,Chez Lien
TxBJvd_qlEq4DzPONm7yiA,45.58031455,-73.53531361,6394 Sherbrooke E,4,696.724413,41,Restaurant Kazumi
vC7oH278R3cpv9R_CsvOfA,45.58031455,-73.53531361,3275 Avenue de Granby,5,526.2696136,1,Salon de Quilles du Domaine
d3Jd9fHmI6jtSInmIBKkfA,45.58031455,-73.53531361,5960 Rue Sherbrooke E,4,995.8779332,8,Genki Sushi
asvgbejjYIbpA7F-pgi9Nw,45.58031455,-73.53531361,7066A Rue Sherbrooke E,5,870.8515122,1,La Dinette
fuxOLTGzBqM_3nzISa2nsQ,45.58031455,-73.53531361,6366 Rue Sherbrooke E,5,658.8731139,1,Boustan
BIKMWYxPr8oaSj6gt4e8xw,45.58031455,-73.53531361,6343 Rue Sherbrooke E,4.5,773.9187922,3,Ronde 1 Sushi
f--PaSz7s58jdVpm0aqGOg,45.58031455,-73.53531361,7100 Est Sherbrooke,4.5,920.658838,3,Harvey's
gUVHAV3tiM5wJSpzBMf8hQ,45.58031455,-73.53531361,6361 Rue Sherbrooke E,3.5,757.4769986,6,Le Gout De La Thailande
d_jIXqycK0BBH16CqvqX0g,45.58031455,-73.53531361,6666 Rue Sherbrooke E,3.5,639.5351039,8,Nouilles Etc
CX3q-i8X5jretJ0rPjZZIA,45.58031455,-73.53531361,5843 Rue Sherbrooke E,3,1137.140814,5,Sushi Chef
qhhJi92w1kjmAzmWhOmbqw,45.58031455,-73.53531361,6649 Rue de Marseille,3,346.4026083,12,Vincent Sous-Marins
ig3Ep3Yt2x6GWYqPUkBLIg,45.58031455,-73.53531361,3175 Av De Granby,4,495.3884301,1,Aurora Brasserie
BTBZ5Hla8QrYVuq9lpMdPw,45.58031455,-73.53531361,6060 Rue Sherbrooke E,4,865.4251773,1,Piri Piri
j3nbwxSGkpPqPEb-xwyUXw,45.58031455,-73.53531361,6361 Rue Sherbrooke E,4,757.4769986,1,Salut Asie
QetLZxr4D8Ky3c2VNL6bug,45.58031455,-73.53531361,6583 Rue Sherbrooke E,3,693.8184468,10,Pacini
OcGTLc5J8ITqFHqIJhOQxw,45.58031455,-73.53531361,5865 Rue Hochelaga,3.5,915.8538163,3,Soupe & Roll
K2gKLEbzKOy6JJuNkHP4lw,45.58031455,-73.53531361,5849 rue Sherbrooke Est,3,1112.024306,4,Restaurant Chez O
JDQ3RMkxZsErh8bSFCBYmw,45.58031455,-73.53531361,6365 Rue Sherbrooke E,3,750.7943701,4,Sake Sushi
iq1CdAvfcrMlrkfayme7WQ,45.52063377,-73.56390595,30 Rue Prince Arthur O,5,1065.457651,5,Maynard
VAKTQoWglnCHXTNtZt3xCQ,45.52063377,-73.56390595,4084 Rue Saint-Denis,5,991.3326726,12,La Panzeria
0vqIOuchDf8pGIdJEP4muA,45.52063377,-73.56390595,1481 Rue Amherst,5,529.6185919,10,Alejandro
HqIKlhg6OKhpBfEvMwSIwA,45.52063377,-73.56390595,1251 Rue Rachel E,5,1021.532092,101,Fitz Montréal Bike Tours
LMdWCdzswKGB-ceSjHtc9Q,45.52063377,-73.56390595,8 Rue Sherbrooke O,5,1054.179739,19,Café Origine
7LGZNBNxWyUnTvjfW_XtGg,45.52063377,-73.56390595,1237 Rue Atateken,5,757.2977913,11,Resto Keela
vuEpfCVR-JmaATL8RNRW_Q,45.52063377,-73.56390595,1206 Boulevard de Maisonneuve E,5,527.7650708,11,Bouffe Dave Plant Food
roiPsRWNjqJkleVXHE741A,45.52063377,-73.56390595,852 Rue Sainte-Catherine E,5,686.3351983,60,Café Lulu
4Np58XWR1QfCSTbX3RSE3g,45.52063377,-73.56390595,2073 Rue Saint-Denis,5,485.2687083,8,Le Psy Bar
VVV89kpBUChYIss3Qm4ZTQ,45.52063377,-73.56390595,1657 Rue Saint-Denis,5,596.3027184,4,Biscotti e Cucina
VPfSbgu0odpTvqndSX7mRg,45.52063377,-73.56390595,80 Rue Prince-Arthur E,5,902.3907657,52,Dyad
CrsbO0pzNWliL8l0Vng6zw,45.52063377,-73.56390595,921 Rue Rachel E,4.5,1023.25275,14,Izu Sushi
qcdmm6DMl7TV1kqnyhL32w,45.52063377,-73.56390595,851 Rue Rachel E,4.5,1034.628741,38,Le Virunga
St6h2WGJBSktsgW_x-piIQ,45.52063377,-73.56390595,405B Rue Sherbrooke E,4.5,489.1514897,10,Sparta
IvTZ8a33Xq4PWMLa9py42w,45.52063377,-73.56390595,3717 Rue Saint-Urbain,4.5,1199.297183,9,6 Green Banana
mniDh2RoXlN9l0g-B6-W-g,45.52063377,-73.56390595,1212 Boulevard de Maisonneuve E,4.5,517.5471936,69,En Couleur
F8jf-xPsdTEENyrzLIcqnA,45.52063377,-73.56390595,3443 Rue Saint-Denis,4.5,483.7995242,66,La Demande Générale
WIs9WUTcjNMbMY4QlcZhRQ,45.52063377,-73.56390595,301-C1 Rue Émery,4.5,685.8018326,19,Saint-Henri
MwwaiZt8r35aYwkM8-N8Lg,45.52063377,-73.56390595,430 Avenue Duluth E,4.5,884.8975585,8,P'tit Frère Dumpling
z8sURDJz4XRrFYBKPQT7jw,45.52063377,-73.56390595,3801 Rue Saint-Denis,4.5,687.6043768,13,Le Club Espresso Bar
MMnGeUrHR6q2zllksmJQqw,45.53259745,-73.59011114,31 Rue Saint Viateur E,5,967.8671289,8,Bibiko
r74VSbpPkyPlbteKUjejnQ,45.53259745,-73.59011114,4522 Rue Saint-Denis,5,1078.355145,8,Pâtisserie Zébulon
GTjBeUQp8MEFS7erudLF1w,45.53259745,-73.59011114,4621 Rue Saint-Denis,5,969.2484003,6,Hong
R_nf8ZVc_TreNyMN_vLMjA,45.53259745,-73.59011114,5335 Avenue Casgrain,5,806.3412015,18,Sports de Combats
9wJNXm3L-N1lEeIKwrTNgg,45.53259745,-73.59011114,5101 Rue Chambord,5,456.8718744,8,Fromagerie Maitre Affineur Maitre Corbeau
FgGQv00sMQS9OLoroLI8Dg,45.53259745,-73.59011114,701 Avenue du Mont-Royal E,5,1025.975609,4,Le Pontiac
5LdfYbM2ZFICN4CHm0oKcA,45.53259745,-73.59011114,1139A Avenue du Mont-Royal E,5,983.4630989,4,Café Sable
sBXUFmpRLwZ8FNadgewQAg,45.53259745,-73.59011114,15 Avenue Fairmount E,5,991.3874628,12,Chez ta Mère
mwZrxaSiSvMaRo9dMdBDAg,45.53259745,-73.59011114,4732 Avenue Papineau,4.5,1000.603763,7,Au Petit Resto
c7B5OHwqAJSu8QZQdLQ-Mg,45.53259745,-73.59011114,1335 Rue Beaubien E,4.5,1155.11163,10,La Belle Tonki
X8lYvkI2Yv7f96cz4uE9LQ,45.53259745,-73.59011114,174-176 Rue Saint-Viateur O,4.5,1298.53003,126,Île Flottante
LdD0yYLcHuamULrvZYY3Jg,45.53259745,-73.59011114,1831 Rue Gilford,4.5,994.9973809,65,Pégase
wD8PwMT_JHnuOnXGrmTvkA,45.53259745,-73.59011114,"115, Rue Saint-Viateur O",4.5,1221.552657,17,Euro Deli Batory
O9YKorcgivfAxzyzCJAKvg,45.53259745,-73.59011114,5400 Boul Saint-Laurent,4.5,1025.319622,22,Puca Puca
IShLrIQtlbW6WuWnhPWsLw,45.53259745,-73.59011114,5761 Boulevard St-Laurent,4.5,1076.243782,22,Pastel Rita
Eh4xDNioChV54KPLs5nmSw,45.53259745,-73.59011114,83 Saint-Viateur Est,4.5,871.6507692,8,Café District
XsMR3_rcY6Mu3oLX_2NN1Q,45.53259745,-73.59011114,1602 Avenue Laurier E,4.5,684.5882261,8,Antipode
0WhxNqfHfiuolkcrCo-JHQ,45.53259745,-73.59011114,1279 Avenue du Mont-Royal E,4.5,1006.621044,21,Bungalow
dPSfmDmcnwz7HG7NtgVSIw,45.53259745,-73.59011114,1677 Rue Laurier Est,4.5,758.7766088,13,Chez Roger & Denise
#NAME?,45.53259745,-73.59011114,2100 Avenue Laurier Est,4.5,1108.665645,5,Poutine Laurier
vR64BzQR6Kw9wSdbbamb7w,45.54099972,-73.55826259,3537 Rue Rachel E,5,945.4512005,6,Jardin des Délices
qFibSxXvWdyrNHUdiNUAVg,45.54099972,-73.55826259,3075 Rue de Rouen,5,465.8858587,5,Au Pain Doré
PgZAMPAUcrzzfuELJfSb6g,45.54099972,-73.55826259,2727 Rue Ontario E,5,844.8569926,4,Shandmas
GWW66ed52NX0mBaNhbC9Yg,45.54099972,-73.55826259,2600 Rue William-Tremblay,4.5,508.2223215,9,Station W
dMzCK_iRUsSkz89UfMUcgA,45.54099972,-73.55826259,3336 Rue Ontario E,4.5,957.1196221,18,Fusion Latino
b6SnFRxxAoZPEedhqfIbVQ,45.54099972,-73.55826259,4095 Rue Molson,4.5,426.6554667,84,Hoogan et Beaufort
MmBiJCKvaJkC86ovcoEmFg,45.54099972,-73.55826259,2251 Rue Marie-Anne E,4.5,967.8380406,29,Les Belles Soeurs
75nypocy6P-z_ygG_IaTCQ,45.54099972,-73.55826259,2600 Rue William-Tremblay,4.5,510.5209052,5,Magnolia
X2bUZ2udFByvLlKs0FUMYw,45.54099972,-73.55826259,2407 Avenue du Mont-Royal E,4.5,948.6092854,47,Boswell
xE49_Gfr-qaYRjavgkkpIw,45.54099972,-73.55826259,2967 Rue Sherbrooke E,4.5,199.5854915,11,Nori Sushi
qVimhJ9MHU5_z32XwATxIA,45.54099972,-73.55826259,3645 Rue Sherbrooke E,5,893.009657,2,Sandwich Par Ici
GK0R-DC_wTFUoZP6RfyNmg,45.54099972,-73.55826259,2651 Rue Ontario E,4,901.5339687,17,Sandwiches Cao Lanh
MbDMS-I2eHoEWR5XMZ9YxQ,45.54099972,-73.55826259,3121 Rue Hochelaga E,4,304.874481,20,Maneki Comptoir Asiat'
gISF0NrCpXT4m19a6WxvlA,45.54099972,-73.55826259,3445 Rue Ontario E,4,1002.131061,10,Pizza Piroz
GqQ-6xuCIAG615xhLUxEbQ,45.54099972,-73.55826259,2407 Avenue Du Mont-Royal E,5,948.6092854,1,Buona Forchetta
8iBX9GbgKtXQXKYNqKWxZA,45.54099972,-73.55826259,3475 Rue Ontario E,5,1030.108614,1,Délices et Gourmandises
-5RPONHAf1CLy-3S4VDW3A,45.54099972,-73.55826259,2543 Rue Ontario E,5,990.3690623,1,Pizza Madona
PYjK1TxhXxOurhjFEhrLSA,45.54099972,-73.55826259,2669 Rue Ontario E,5,890.0228991,1,Kien Giang Express
hF-I-6N9IP647g48NlVwfw,45.54099972,-73.55826259,2663 Rue Ontario E,5,892.8459659,1,Pho Ontario
GE3vQUhDcNc0p-wlekoo2w,45.54099972,-73.55826259,2600 Rue Ontario E,4,986.9121121,9,Restaurant Bercy
qdnR6gD22YZWlI-jkQ1vUg,45.57581236,-73.54123056,6001 Rue de Jumonville,4.5,727.2146756,9,Le Saint-Jacques
6p2cETsFrlX8ZUjLRUJJbA,45.57581236,-73.54123056,6780 Rue Sherbrooke E,4.5,974.1282307,7,Chez Lien
e78mCSVF-QHndpbRJD4XoA,45.57581236,-73.54123056,5787 Rue Sherbrooke E,4.5,580.3802972,4,Casa Grecque Sherbrooke St
ezAx0NP_-DuRRB-0NZJMDQ,45.57581236,-73.54123056,5760 Rue Hochelaga,5,644.3467229,2,Ramona Pizzeria
TxBJvd_qlEq4DzPONm7yiA,45.57581236,-73.54123056,6394 Sherbrooke E,4,597.153446,41,Restaurant Kazumi
vC7oH278R3cpv9R_CsvOfA,45.57581236,-73.54123056,3275 Avenue de Granby,5,670.9816222,1,Salon de Quilles du Domaine
d3Jd9fHmI6jtSInmIBKkfA,45.57581236,-73.54123056,5960 Rue Sherbrooke E,4,432.1440277,8,Genki Sushi
fuxOLTGzBqM_3nzISa2nsQ,45.57581236,-73.54123056,6366 Rue Sherbrooke E,5,525.0399605,1,Boustan
BIKMWYxPr8oaSj6gt4e8xw,45.57581236,-73.54123056,6343 Rue Sherbrooke E,4.5,558.58277,3,Ronde 1 Sushi
cgvQOPoi2FvVFhHm0Z826w,45.57581236,-73.54123056,5666 Rue Sherbrooke Est,3.5,692.3017508,29,Beni Hana
gUVHAV3tiM5wJSpzBMf8hQ,45.57581236,-73.54123056,6361 Rue Sherbrooke E,3.5,577.5662538,6,Le Gout De La Thailande
d_jIXqycK0BBH16CqvqX0g,45.57581236,-73.54123056,6666 Rue Sherbrooke E,3.5,825.0248033,8,Nouilles Etc
rFRhoF6AGX81r3EdzT-vXg,45.57581236,-73.54123056,5825 Rue Sherbrooke E,4,548.6509537,2,Griot Express
D37qORFp1NSZqsAOVlagyQ,45.57581236,-73.54123056,5222 Rue Sherbrooke E,3,1215.716364,35,Madisons New York Bar & Grill
CX3q-i8X5jretJ0rPjZZIA,45.57581236,-73.54123056,5843 Rue Sherbrooke E,3,534.7219098,5,Sushi Chef
qhhJi92w1kjmAzmWhOmbqw,45.57581236,-73.54123056,6649 Rue de Marseille,3,674.7134496,12,Vincent Sous-Marins
U50YoWOEmagNix2sbD-yMg,45.57581236,-73.54123056,5670 Rue Sherbrooke E,3,679.840319,20,Cora
cZlvtpcFWkBExOX7cly_EQ,45.57581236,-73.54123056,5460 Rue Sherbrooke E,4,908.2196005,1,Au Vieux Duluth
FJra67OpUiuBR_SWSCR_PQ,45.57581236,-73.54123056,5199 Rue Sherbrooke E,4,1223.620051,1,Ton Sushi
ig3Ep3Yt2x6GWYqPUkBLIg,45.57581236,-73.54123056,3175 Av De Granby,4,673.244425,1,Aurora Brasserie
NgsqN9GQX03moBknTvPgKg,45.51889,-73.56353,3575 Avenue du Parc,5,1306.707426,6,Van Houtte
iq1CdAvfcrMlrkfayme7WQ,45.51889,-73.56353,30 Rue Prince Arthur O,5,949.6668314,5,Maynard
0vqIOuchDf8pGIdJEP4muA,45.51889,-73.56353,1481 Rue Amherst,5,428.1685679,10,Alejandro
HqIKlhg6OKhpBfEvMwSIwA,45.51889,-73.56353,1251 Rue Rachel E,5,1186.458315,101,Fitz Montréal Bike Tours
LMdWCdzswKGB-ceSjHtc9Q,45.51889,-73.56353,8 Rue Sherbrooke O,5,897.8002189,19,Café Origine
7gzCdoL1Zuk-S1Tf55lp4Q,45.51889,-73.56353,3575 Du Parc Avenue,5,1306.707426,17,Farrouj Express
7LGZNBNxWyUnTvjfW_XtGg,45.51889,-73.56353,1237 Rue Atateken,5,646.1872223,11,Resto Keela
vuEpfCVR-JmaATL8RNRW_Q,45.51889,-73.56353,1206 Boulevard de Maisonneuve E,5,472.1564213,11,Bouffe Dave Plant Food
roiPsRWNjqJkleVXHE741A,45.51889,-73.56353,852 Rue Sainte-Catherine E,5,530.267185,60,Café Lulu
4Np58XWR1QfCSTbX3RSE3g,45.51889,-73.56353,2073 Rue Saint-Denis,5,333.7373516,8,Le Psy Bar
VVV89kpBUChYIss3Qm4ZTQ,45.51889,-73.56353,1657 Rue Saint-Denis,5,401.4717699,4,Biscotti e Cucina
VPfSbgu0odpTvqndSX7mRg,45.51889,-73.56353,80 Rue Prince-Arthur E,5,793.9752146,52,Dyad
CrsbO0pzNWliL8l0Vng6zw,45.51889,-73.56353,921 Rue Rachel E,4.5,1146.193876,14,Izu Sushi
qcdmm6DMl7TV1kqnyhL32w,45.51889,-73.56353,851 Rue Rachel E,4.5,1146.45751,38,Le Virunga
St6h2WGJBSktsgW_x-piIQ,45.51889,-73.56353,405B Rue Sherbrooke E,4.5,378.9533694,10,Sparta
IvTZ8a33Xq4PWMLa9py42w,45.51889,-73.56353,3717 Rue Saint-Urbain,4.5,1110.550103,9,6 Green Banana
mniDh2RoXlN9l0g-B6-W-g,45.51889,-73.56353,1212 Boulevard de Maisonneuve E,4.5,464.2144828,69,En Couleur
F8jf-xPsdTEENyrzLIcqnA,45.51889,-73.56353,3443 Rue Saint-Denis,4.5,397.6766686,66,La Demande Générale
um_o0pxQ3DlRI9EfCzw0hw,45.51889,-73.56353,1595 Boulevard Saint-Laurent,4.5,888.4933446,486,Bouillon Bilk
WIs9WUTcjNMbMY4QlcZhRQ,45.51889,-73.56353,301-C1 Rue Émery,4.5,492.9330201,19,Saint-Henri
Wqs41Jvy72capk3QNlpRVQ,45.54522973,-73.53725016,2009 Avenue de la Salle,5,804.8429328,9,Hélico
dMzCK_iRUsSkz89UfMUcgA,45.54522973,-73.53725016,3336 Rue Ontario E,4.5,753.8313138,18,Fusion Latino
IUojbpjKoOb1_RvyqZVFqg,45.54522973,-73.53725016,4255 Rue Ontario E,4.5,788.3243873,48,Hélicoptère
rVFKhMajzLnRpnMi7-u4rw,45.54522973,-73.53725016,15 Place Simon-Valois,4.5,592.1551263,60,Arhoma
8Sk2-Ys0Dlz8KEa1Y4zqOA,45.54522973,-73.53725016,5 Place Simon Valois,4.5,595.5462512,9,William J. Walter
jfOyDJ-W4lV47Y61pPcMfQ,45.54522973,-73.53725016,4005 Rue Ontario E,4.5,596.1842739,41,État-Major
HH-OPbLz7Cftkk2waPGkcQ,45.54522973,-73.53725016,3971 Rue Hochelaga,4.5,1152.512634,148,Poutine Centrale
a8Ta92zOAT7VFsRwcDACAw,45.54522973,-73.53725016,3860 Rue Ontario E,4,515.5276722,13,La Pataterie
IflhqRn8xK03cgTR2E98Ww,45.54522973,-73.53725016,3753 Rue Ontario E,4,550.911393,15,Piri Piri Hochelaga
eue9tQvB94MPB-f9LUUCJA,45.54522973,-73.53725016,4323 Rue Ontario E,4,864.2138162,51,Bagatelle
emx1yH1Jy7tPItn8ntkkOw,45.54522973,-73.53725016,3606 Rue Ontario E,4,570.2808897,24,Atomic Café
SRIEabvwQpElcWM1WZtmcQ,45.54522973,-73.53725016,3991 Rue Ontario E,4,589.1553012,34,Heirloom
G7sVtpD6aqpuUB4F3LEG_w,45.54522973,-73.53725016,4299 Ontario Street East,4,835.0778558,76,Canard Café
3_rz2ahotxjmVH0sbIaP_A,45.54522973,-73.53725016,4271 Rue Ontario Est,4,803.5581104,16,L'Olive Noire
Y2VteDlixGh6Yr9TYSyv1Q,45.54522973,-73.53725016,4316 Rue Ste-Catherine E,4,681.2157814,23,Chez Bouffe
gISF0NrCpXT4m19a6WxvlA,45.54522973,-73.53725016,3445 Rue Ontario E,4,700.6836477,10,Pizza Piroz
hMyw30hOwfpFFi6nnIU1JA,45.54522973,-73.53725016,4300 Rue Sainte-Catherine E,5,667.1550883,1,Metro Sous-Marins
jpuuL97t7Dolh23twwGKNA,45.54522973,-73.53725016,4551 Rue Sainte-Catherine E,5,968.3462603,1,Vélo Espresso
MwoTDigacebG-Lk36ozW6Q,45.54522973,-73.53725016,3905 Rue Ontario E,5,559.1241862,1,Fugazzi Pizza - Hochelaga
DxMX1V1sbJSf5By14n6mhQ,45.54522973,-73.53725016,3552 Rue Ontario E,5,593.0725122,1,Basha
0vqIOuchDf8pGIdJEP4muA,45.52123045,-73.55386108,1481 Rue Amherst,5,482.8314651,10,Alejandro
7LGZNBNxWyUnTvjfW_XtGg,45.52123045,-73.55386108,1237 Rue Atateken,5,492.0352874,11,Resto Keela
vuEpfCVR-JmaATL8RNRW_Q,45.52123045,-73.55386108,1206 Boulevard de Maisonneuve E,5,365.9259217,11,Bouffe Dave Plant Food
roiPsRWNjqJkleVXHE741A,45.52123045,-73.55386108,852 Rue Sainte-Catherine E,5,677.1113298,60,Café Lulu
4Np58XWR1QfCSTbX3RSE3g,45.52123045,-73.55386108,2073 Rue Saint-Denis,5,1097.90998,8,Le Psy Bar
VVV89kpBUChYIss3Qm4ZTQ,45.52123045,-73.55386108,1657 Rue Saint-Denis,5,999.2923317,4,Biscotti e Cucina
mniDh2RoXlN9l0g-B6-W-g,45.52123045,-73.55386108,1212 Boulevard de Maisonneuve E,4.5,368.051354,69,En Couleur
WIs9WUTcjNMbMY4QlcZhRQ,45.52123045,-73.55386108,301-C1 Rue Émery,4.5,1087.352932,19,Saint-Henri
bhpsxX-g9yWx4XsSFsWnKA,45.52123045,-73.55386108,1023 Rue Ontario E,4.5,745.3937311,51,Le Mousso
gxMa7j1LXIUxxBoP0osDpA,45.52123045,-73.55386108,1112 Boulevard de Maisonneuve E,4.5,459.4369122,166,O'Thym
mRKTDhmeAt3oLYSsW54LLQ,45.52123045,-73.55386108,1447 Rue Amherst,4.5,467.9558353,89,Pourquoi Pas Espresso Bar
LGNmEWHBLfPPF4Tck_yXIg,45.52123045,-73.55386108,1371 Rue Sainte-Catherine E,5,121.7296577,3,Chilanga Taqueria
ZUphCq0kQthglRXmQ7x7Rw,45.52123045,-73.55386108,1215 Rue Berri,5,858.7572904,3,Café Léo
1AHaDF7eXAEO2PpH89ngAQ,45.52123045,-73.55386108,1679 Rue Sainte-Catherine E,5,141.1610386,3,La Couscoussière d'Ali Baba
VLJLupIgB7ExGiiaYDkriQ,45.52123045,-73.55386108,1633 Rue Saint-Denis,4.5,987.2113637,14,Omnivore
WoAKemuttYubPWbh75iASA,45.52123045,-73.55386108,1259 Rue Sainte-Catherine E,4.5,272.7337438,22,Tendresse
bf4gJy7Pa6qhfNSUBcjojA,45.52123045,-73.55386108,1251 Rue de Champlain,5,151.1438126,3,Eugene
yU3p0tEBtGuZLTcsBHw9uQ,45.52123045,-73.55386108,1310 Boulevard de Maisonneuve E,4.5,249.0511719,384,Le Passé Composé
0CGDUL2ESSJnXJ-e3AyIOw,45.52123045,-73.55386108,1593 Rue Saint-Denis,4.5,977.4076826,7,Arriba Burrito
sTT5OW1du9awrsuhdpcsHw,45.52123045,-73.55386108,1251 Rue Ontario E,4.5,653.8433889,12,Café Pamplemousse
c-TpCvABEkT8Ifk1qGvyDQ,45.55151194,-73.58207792,2636 Rue de Bellechasse,5,417.3611346,6,Café Les 3 Jerks
m_dW9ByYPon5gcKEWw0wrA,45.55151194,-73.58207792,2343 Boulevard Rosemont,5,841.1934028,8,Mon Petit Poulet
ROtoXpsGltJthpjR7aBu4A,45.55151194,-73.58207792,2200 Rue Beaubien E,4.5,1073.010957,5,New Canada Hot-Dog
R4vc89x0U1XTMYDVAv7cYQ,45.55151194,-73.58207792,3350 Rue Beaubien Est,4.5,553.0783064,7,Zytynsky's Deli
Fowe6bn-smTCs5aForcODQ,45.55151194,-73.58207792,2475 Boulevard Rosemont,4.5,682.3344998,11,Delitheque
fzOSlXP2ZyZjWuj1M_MWwA,45.55151194,-73.58207792,2524 Rue Beaubien E,4.5,742.0238867,25,Sandwicherie Sue
Y_09LIB18XyQJoXMh38UGQ,45.55151194,-73.58207792,3127 Rue Masson,5,652.8274002,4,Mojito & Margarita
Hn-4G8GopGMMXXsndkx7dQ,45.55151194,-73.58207792,3124 Rue Beaubien E,5,483.914049,4,Bairrada
yPIosRz_YOL_nUtmGb88kw,45.55151194,-73.58207792,2379 Boulevard Rosemont,4.5,762.8022302,10,Resto la Menthe Poivrée
XfC14yDEix3_8NS5W4J6CA,45.55151194,-73.58207792,2381 Rue Beaubien E,4.5,899.0118252,10,Le Elsdale
O6hNyc1QaK-fcrVdUbt68Q,45.55151194,-73.58207792,2300 Rue Holt,4.5,921.2503769,15,Ma Brasserie
Yts7CINSYWoAMWES01nF_A,45.55151194,-73.58207792,2480 Rue Beaubien Est,4.5,810.8257372,11,Détour Bistro
yKSV5zklhnPu2I3bdsdhmQ,45.55151194,-73.58207792,3353 Rue Masson,4.5,719.9560154,10,Maesmi
tDAcyX-6O7oN3dW4YXAzgg,45.55151194,-73.58207792,3017 Rue Masson,4.5,647.5942317,8,Rose Ross
s1-MHTw5mdYmgqma-czQnA,45.55151194,-73.58207792,2636 Bellechasse,4.5,435.096247,4,La Bonne Humeur
QGCTg3fO99INz8OuSuufCQ,45.55151194,-73.58207792,3390 Belanger Rue,4.5,1133.735292,4,Nouveau Crystal Rest
ejv1dx9aCLpOJDsa168fJA,45.55151194,-73.58207792,2931 Rue Masson,4.5,654.8877224,4,Elvita's
MPkRNU_bZsw2LqgEtGZw-g,45.55151194,-73.58207792,3124 Rue Beaubien E,5,466.7423999,2,Restaurant Adega
tJWDf2Tn-oTasb87epr6Xg,45.55151194,-73.58207792,2666 Rue Masson,4,771.0360909,9,Gaston
ZsYOG1b786NtBVq_OssdTg,45.55151194,-73.58207792,2040 Rue Beaubien E,4,1182.176366,10,Calaveras
f5iRCxUjZM01R2znBdJheA,45.48049514,-73.57782662,138 Avenue Atwater,5,126.2095094,15,Aylwin Barbecue
6kPMWEMIeaTtr6gD2IRl5Q,45.48049514,-73.57782662,4134 Rue Sainte-Catherine O,5,1004.231037,6,Gentile Pizza Parlour
7LbKGRUmvBMsMwbnVEBjOQ,45.48049514,-73.57782662,4206 Rue Saint-Jacques O,5,829.7939913,13,Piklìz
kWsZLmb1eKNhTRdAP03WmA,45.48049514,-73.57782662,2745 Rue Notre-Dame O,4.5,120.7754559,7,Resto Quoi de B’Oeuf
iTmSF9AvNFN_27aBYu4EKg,45.48049514,-73.57782662,1 Westmount Square,4.5,1080.595101,16,Sushi Bar Kim
wPF-aYk0RRA3oOOxVnbMTg,45.48049514,-73.57782662,1974 Rue Notre-Dame O,4.5,931.1875348,33,Chez Sophie
yxuNakofaGSkXzcgPFrnZA,45.48049514,-73.57782662,388 Rue Richmond,4.5,1234.670576,5,Ryú
6fd9EIo9TAFvJLkfC7_qYA,45.48049514,-73.57782662,3612 Rue Notre-Dame O,4.5,255.057495,208,L'Avenue
Or23g875aIDTGNwKQASQgA,45.48049514,-73.57782662,551 Rue Saint-Martin,4.5,1162.657882,71,Candide
tyKW94szLfysxvgjzgCCTw,45.48049514,-73.57782662,1850 Rue Notre Dame O,4.5,1077.528013,16,Café Lali
nKFzpzj_cXthidnwOncd-g,45.48049514,-73.57782662,3763 Rue Notre-Dame O,5,398.6973352,4,Maquis Yasolo
NEf5EsZogQ3iO6UC48QonA,45.48049514,-73.57782662,4370 Rue Notre-Dame O,5,915.726198,4,Moonshine BBQ Smokehouse
ZJsCMr5G95qiJsz727zcWQ,45.48049514,-73.57782662,1752 Rue Notre-Dame O,5,1155.436592,4,TROY
jIUqInOmgfO7Wzg0bKDRzA,45.48049514,-73.57782662,2602 Rue Saint-Patrick,5,497.6679261,3,Shushu Haru
XFZwZTABDk09jfv6tEJR6Q,45.48049514,-73.57782662,2985 Rue Saint-Patrick,4.5,384.7143147,19,Ma Bicyclette
